"dbo","dot_moi","so_moi","stt_moi","dm_capbu"
"13041822686","05","04","00670","0"
"13041822688","05","04","00675","0"
"13041822692","05","04","00680","0"
"13041822694","05","04","00685","0"
"13041822697","05","04","00690","0"
"13041822698","05","04","00695","0"
"13041822700","05","04","00700","0"
"13041822701","05","04","00705","0"
"13041822702","05","04","00710","0"
"13041822703","05","04","00715","0"
"13041822704","05","04","00720","0"
"13041822705","05","04","00725","0"
"13041822706","05","04","00730","0"
"13041822707","05","04","00735","0"
"13041822708","05","04","00740","0"
"13041822709","05","04","00745","0"
"13041822710","05","04","00750","0"
"13041822712","05","04","00755","0"
"13041822715","05","04","00760","0"
"13041822716","05","04","00765","0"
"13041822717","05","04","00770","0"
"13041822718","05","04","00775","0"
"13041822719","05","04","00780","0"
"13041822720","05","04","00785","0"
"13041822721","05","04","00790","0"
"13041822722","05","04","00795","0"
"13041822723","05","04","00800","0"
"13041822724","05","04","00805","0"
"13041822725","05","04","00810","0"
"13041822726","05","04","00815","0"
"13041822727","05","04","00820","0"
"13041822728","05","04","00825","0"
"13041822729","05","04","00830","0"
"13041822730","05","04","00835","0"
"13041822731","05","04","00840","0"
"13041822732","05","04","00845","0"
"13041822733","05","04","00850","0"
"13041822734","05","04","00855","0"
"13041822735","05","04","00860","0"
"13041822736","05","04","00865","0"
"13041822738","05","05","00005","0"
"13041822739","05","05","00010","0"
"13041822740","05","05","00015","0"
"13041822741","05","05","00020","0"
"13041822742","05","05","00025","0"
"13041822743","05","05","00030","0"
"13041822744","05","05","00035","0"
"13041822745","05","05","00040","0"
"13041822746","05","05","00045","0"
"13041822758","05","05","00050","0"
"13041822747","05","05","00055","0"
"13041822748","05","05","00060","0"
"13041822749","05","05","00065","0"
"13041822750","05","05","00070","0"
"13041822751","05","05","00075","0"
"13041822752","05","05","00080","0"
"13041822753","05","05","00085","0"
"13041822754","05","05","00090","0"
"13041822755","05","05","00095","0"
"13041822756","05","05","00100","0"
"13041822757","05","05","00105","0"
"13041822759","05","05","00110","0"
"13041822760","05","05","00115","0"
"13041822761","05","05","00120","0"
"13041822762","05","05","00125","0"
"13041822763","05","05","00130","0"
"13041822764","05","05","00135","0"
"13041822765","05","05","00140","0"
"13041822767","05","05","00145","0"
"13041822768","05","05","00150","0"
"13041822769","05","05","00155","0"
"13041822773","05","05","00160","0"
"13041822774","05","05","00165","0"
"13041822775","05","05","00170","0"
"13041822776","05","05","00175","0"
"13041822777","05","05","00180","0"
"13041822778","05","05","00185","0"
"13041822779","05","05","00190","0"
"13041822780","05","05","00195","0"
"13041822781","05","05","00200","0"
"13041822782","05","05","00205","0"
"13041822783","05","05","00210","0"
"13041822785","05","05","00215","0"
"13041824126","05","05","00220","0"
"13041824124","05","05","00225","0"
"13041824125","05","05","00230","0"
"13041821337","05","05","00235","0"
"13041824075","05","05","00240","0"
"13041824076","05","05","00245","0"
"13041824077","05","05","00250","0"
"13041824078","05","05","00255","0"
"13041824079","05","05","00260","0"
"13041824080","05","05","00265","0"
"13041824081","05","05","00270","0"
"13041824082","05","05","00275","0"
"13041824083","05","05","00280","0"
"13041824084","05","05","00285","0"
"13041824085","05","05","00290","0"
"13041824086","05","05","00295","0"
"13041824087","05","05","00300","0"
"13041824088","05","05","00305","0"
"13041824089","05","05","00310","0"
"13041824090","05","05","00315","0"
"13041824091","05","05","00320","0"
"13041824092","05","05","00325","0"
"13041824093","05","05","00330","0"
"13041824094","05","05","00335","0"
"13041824095","05","05","00340","0"
"13041824096","05","05","00345","0"
"13041824097","05","05","00350","0"
"13041824098","05","05","00355","0"
"13041824070","05","05","00360","0"
"13041824069","05","05","00365","0"
"13041824068","05","05","00370","0"
"13041824067","05","05","00375","0"
"13041824066","05","05","00380","0"
"13041824064","05","05","00385","0"
"13041823998","05","05","00390","0"
"13041824121","05","05","00395","0"
"13041824120","05","05","00400","0"
"13041824119","05","05","00405","0"
"13041824118","05","05","00410","0"
"13041824117","05","05","00415","0"
"13041824113","05","05","00420","0"
"13041824049","05","05","00425","0"
"13041824114","05","05","00430","0"
"13041824112","05","05","00435","0"
"13041824111","05","05","00440","0"
"13041824110","05","05","00445","0"
"13041824109","05","05","00450","0"
"13041824108","05","05","00455","0"
"13041824107","05","05","00460","0"
"13041824106","05","05","00465","0"
"13041824105","05","05","00470","0"
"13041824104","05","05","00475","0"
"13041824025","05","05","00480","0"
"13041824026","05","05","00485","0"
"13041824027","05","05","00490","0"
"13041824028","05","05","00495","0"
"13041824029","05","05","00500","0"
"13041824030","05","05","00505","0"
"13041824031","05","05","00510","0"
"13041824032","05","05","00515","0"
"13041824033","05","05","00520","0"
"13041824034","05","05","00525","0"
"13041824035","05","05","00530","0"
"13041824036","05","05","00535","0"
"13041824037","05","05","00540","0"
"13041824038","05","05","00545","0"
"13041824039","05","05","00550","0"
"13041824040","05","05","00555","0"
"13041824041","05","05","00560","0"
"13041824042","05","05","00565","0"
"13041824043","05","05","00570","0"
"13041824044","05","05","00575","0"
"13041824047","05","05","00580","0"
"13041824045","05","05","00585","0"
"13041824071","05","05","00590","0"
"13041824046","05","05","00595","0"
"13041824000","05","05","00600","0"
"13041824100","05","05","00605","0"
"13041824024","05","05","00610","0"
"13041824051","05","05","00615","0"
"13041824115","05","05","00620","0"
"13041824116","05","05","00625","0"
"13041824103","05","05","00630","0"
"13041824061","05","05","00635","0"
"13041824058","05","05","00640","0"
"13041824059","05","05","00645","0"
"13041824060","05","05","00650","0"
"13041824057","05","05","00655","0"
"13041824055","05","05","00660","0"
"13041824056","05","05","00665","0"
"13041822372","05","05","00670","0"
"13041822373","05","05","00675","0"
"13041822380","05","05","00680","0"
"13041822381","05","05","00685","0"
"13041822382","05","05","00690","0"
"13041822371","05","05","00695","0"
"13041822387","05","05","00700","0"
"13041822388","05","05","00705","0"
"13041822389","05","05","00710","0"
"13041822391","05","05","00715","0"
"13041822390","05","05","00720","0"
"13041822401","05","05","00725","0"
"13041822402","05","05","00730","0"
"13041822403","05","05","00735","0"
"13041822404","05","05","00740","0"
"13041822405","05","05","00745","0"
"13041822406","05","05","00750","0"
"13041822408","05","05","00755","0"
"13041822409","05","05","00760","0"
"13041822410","05","05","00765","0"
"13041822396","05","05","00770","0"
"13041822399","05","05","00775","0"
"13041822400","05","05","00780","0"
"13041822392","05","05","00785","0"
"13041822393","05","05","00790","0"
"13041822395","05","05","00795","0"
"13041821504","05","06","00005","0"
"13041821506","05","06","00010","0"
"13041821507","05","06","00015","0"
"13041821508","05","06","00020","0"
"13041821509","05","06","00025","0"
"13041821510","05","06","00030","0"
"13041821511","05","06","00035","0"
"13041821538","05","06","00040","0"
"13041821513","05","06","00045","0"
"13041821514","05","06","00050","0"
"13041821536","05","06","00055","0"
"13041821515","05","06","00060","0"
"13041821516","05","06","00065","0"
"13041821517","05","06","00070","0"
"13041821518","05","06","00075","0"
"13041821519","05","06","00080","0"
"13041821520","05","06","00085","0"
"13041821521","05","06","00090","0"
"13041821537","05","06","00095","0"
"13041821522","05","06","00100","0"
"13041821525","05","06","00105","0"
"13041821526","05","06","00110","0"
"13041821527","05","06","00115","0"
"13041821529","05","06","00120","0"
"13041821531","05","06","00125","0"
"13041821532","05","06","00130","0"
"13041821533","05","06","00135","0"
"13041821534","05","06","00140","0"
"13041821530","05","06","00145","0"
"13041821535","05","06","00150","0"
"13041821546","05","06","00155","0"
"13041821547","05","06","00160","0"
"13041821548","05","06","00165","0"
"13041821549","05","06","00170","0"
"13041821550","05","06","00175","0"
"13041821551","05","06","00180","0"
"13041821552","05","06","00185","0"
"13041821553","05","06","00190","0"
"13041821554","05","06","00195","0"
"13041821555","05","06","00200","0"
"13041821557","05","06","00205","0"
"13041821556","05","06","00210","0"
"13041821559","05","06","00215","0"
"13041821577","05","06","00220","0"
"13041821560","05","06","00225","0"
"13041821573","05","06","00230","0"
"13041821575","05","06","00235","0"
"13041821561","05","06","00240","0"
"13041821562","05","06","00245","0"
"13041821576","05","06","00250","0"
"13041821564","05","06","00255","0"
"13041821565","05","06","00260","0"
"13041821574","05","06","00265","0"
"13041821566","05","06","00270","0"
"13041821567","05","06","00275","0"
"13041821568","05","06","00280","0"
"13041821569","05","06","00285","0"
"13041821570","05","06","00290","0"
"13041821604","05","06","00295","0"
"13041821603","05","06","00300","0"
"13041821608","05","06","00305","0"
"13041821606","05","06","00310","0"
"13041821605","05","06","00315","0"
"13041821594","05","06","00320","0"
"13041821602","05","06","00325","0"
"13041821607","05","06","00330","0"
"13041821587","05","06","00335","0"
"13041821579","05","06","00340","0"
"13041821580","05","06","00345","0"
"13041821582","05","06","00350","0"
"13041821583","05","06","00355","0"
"13041821581","05","06","00360","0"
"13041821584","05","06","00365","0"
"13041821585","05","06","00370","0"
"13041821588","05","06","00375","0"
"13041821589","05","06","00380","0"
"13041821590","05","06","00385","0"
"13041821591","05","06","00390","0"
"13041821592","05","06","00395","0"
"13041821593","05","06","00400","0"
"13041821595","05","06","00405","0"
"13041821596","05","06","00410","0"
"13041821597","05","06","00415","0"
"13041821598","05","06","00420","0"
"13041821599","05","06","00425","0"
"13041821600","05","06","00430","0"
"13041821601","05","06","00435","0"
"13041821609","05","06","00440","0"
"13041821625","05","06","00445","0"
"13041821624","05","06","00450","0"
"13041821623","05","06","00455","0"
"13041821621","05","06","00460","0"
"13041821620","05","06","00465","0"
"13041821616","05","06","00470","0"
"13041821619","05","06","00475","0"
"13041821618","05","06","00480","0"
"13041821617","05","06","00485","0"
"13041821615","05","06","00490","0"
"13041821614","05","06","00495","0"
"13041821613","05","06","00500","0"
"13041821612","05","06","00505","0"
"13041821611","05","06","00510","0"
"13041821610","05","06","00515","0"
"13041821626","05","06","00520","0"
"13041821628","05","06","00525","0"
"13041821629","05","06","00530","0"
"13041821630","05","06","00535","0"
"13041821631","05","06","00540","0"
"13041821632","05","06","00545","0"
"13041821633","05","06","00550","0"
"13041821634","05","06","00555","0"
"13041821635","05","06","00560","0"
"13041821636","05","06","00565","0"
"13041821637","05","06","00570","0"
"13041821638","05","06","00575","0"
"13041821639","05","06","00580","0"
"13041821694","05","06","00585","0"
"13041821640","05","06","00590","0"
"13041821627","05","06","00595","0"
"13041821641","05","06","00600","0"
"13041821675","05","06","00605","0"
"13041821674","05","06","00610","0"
"13041821673","05","06","00615","0"
"13041821676","05","06","00620","0"
"13041821672","05","06","00625","0"
"13041821671","05","06","00630","0"
"13041821668","05","06","00635","0"
"13041821667","05","06","00640","0"
"13041821665","05","06","00645","0"
"13041821664","05","06","00650","0"
"13041821663","05","06","00655","0"
"13041821662","05","06","00660","0"
"13041821661","05","06","00665","0"
"13041821660","05","06","00670","0"
"13041821659","05","06","00675","0"
"13041821658","05","06","00680","0"
"13041821657","05","06","00685","0"
"13041821656","05","06","00690","0"
"13041821655","05","06","00695","0"
"13041821654","05","06","00700","0"
"13041821652","05","06","00705","0"
"13041821651","05","06","00710","0"
"13041821650","05","06","00715","0"
"13041821653","05","06","00720","0"
"13041821692","05","06","00725","0"
"13041821693","05","06","00730","0"
"13041821691","05","06","00735","0"
"13041821690","05","06","00740","0"
"13041821689","05","06","00745","0"
"13041821688","05","06","00750","0"
"13041821682","05","06","00755","0"
"13041821680","05","06","00760","0"
"13041821218","05","06","00765","0"
"13041821649","05","06","00770","0"
"13041821217","05","06","00775","0"
"13041821677","05","06","00780","0"
"13041821642","05","06","00785","0"
"13041821695","05","06","00790","0"
"13041821643","05","06","00795","0"
"13041821644","05","06","00800","0"
"13041821648","05","06","00805","0"
"13041821647","05","06","00810","0"
"13041821646","05","06","00815","0"
"13041821645","05","06","00820","0"
"13041821207","05","07","00005","0"
"13041821203","05","07","00010","0"
"13041821206","05","07","00015","0"
"13041821204","05","07","00020","0"
"13041821205","05","07","00025","0"
"13041821219","05","07","00030","0"
"13041820066","05","07","00035","0"
"13041821700","05","07","00040","0"
"13041821254","05","07","00045","0"
"13041821040","05","07","00050","0"
"13041820076","05","07","00055","0"
"13041821703","05","07","00060","0"
"13041821229","05","07","00065","0"
"13041821210","05","07","00070","0"
"13041821731","05","07","00075","0"
"13041821732","05","07","00080","0"
"13041821733","05","07","00085","0"
"13041821730","05","07","00090","0"
"13041821735","05","07","00095","0"
"13041821736","05","07","00100","0"
"13041821737","05","07","00105","0"
"13041821738","05","07","00110","0"
"13041821739","05","07","00115","0"
"13041821740","05","07","00120","0"
"13041821741","05","07","00125","0"
"13041821742","05","07","00130","0"
"13041821743","05","07","00135","0"
"13041821744","05","07","00140","0"
"13041821761","05","07","00145","0"
"13041821759","05","07","00150","0"
"13041821760","05","07","00155","0"
"13041821758","05","07","00160","0"
"13041821756","05","07","00165","0"
"13041821757","05","07","00170","0"
"13041821755","05","07","00175","0"
"13041821754","05","07","00180","0"
"13041821753","05","07","00185","0"
"13041821752","05","07","00190","0"
"13041821750","05","07","00195","0"
"13041821749","05","07","00200","0"
"13041821748","05","07","00205","0"
"13041821747","05","07","00210","0"
"13041821746","05","07","00215","0"
"13041821763","05","07","00220","0"
"13041821767","05","07","00225","0"
"13041821766","05","07","00230","0"
"13041821768","05","07","00235","0"
"13041821769","05","07","00240","0"
"13041821770","05","07","00245","0"
"13041821771","05","07","00250","0"
"13041821772","05","07","00255","0"
"13041821773","05","07","00260","0"
"13041821774","05","07","00265","0"
"13041821779","05","07","00270","0"
"13041821786","05","07","00275","0"
"13041821793","05","07","00280","0"
"13041821808","05","07","00285","0"
"13041821809","05","07","00290","0"
"13041821810","05","07","00295","0"
"13041821794","05","07","00300","0"
"13041821796","05","07","00305","0"
"13041821797","05","07","00310","0"
"13041821798","05","07","00315","0"
"13041821745","05","07","00320","0"
"13041821804","05","07","00325","0"
"13041821801","05","07","00330","0"
"13041821802","05","07","00335","0"
"13041821803","05","07","00340","0"
"13041821792","05","07","00345","0"
"13041821791","05","07","00350","0"
"13041821790","05","07","00355","0"
"13041821789","05","07","00360","0"
"13041821788","05","07","00365","0"
"13041821787","05","07","00370","0"
"13041821806","05","07","00375","0"
"13041821785","05","07","00380","0"
"13041821708","05","07","00385","0"
"13041821043","05","07","00390","0"
"13041821042","05","07","00395","0"
"13041820077","05","07","00400","0"
"13041820078","05","07","00405","0"
"13041820079","05","07","00410","0"
"13041821052","05","07","00415","0"
"13041821041","05","07","00420","0"
"13041821050","05","07","00425","0"
"13041821051","05","07","00430","0"
"13041820098","05","07","00435","0"
"13041820100","05","07","00440","0"
"13041820101","05","07","00445","0"
"13041820099","05","07","00450","0"
"13041820105","05","07","00455","0"
"13041820106","05","07","00460","0"
"13041820108","05","07","00465","0"
"13041820111","05","07","00470","0"
"13041820110","05","07","00475","0"
"13041820112","05","07","00480","0"
"13041820113","05","07","00485","0"
"13041820114","05","07","00490","0"
"13041820115","05","07","00495","0"
"13041820116","05","07","00500","0"
"13041820118","05","07","00505","0"
"13041820119","05","07","00510","0"
"13041821224","05","07","00515","0"
"13041821220","05","07","00520","0"
"13041821230","05","07","00525","0"
"13041821232","05","07","00530","0"
"13041821234","05","07","00535","0"
"13041821236","05","07","00540","0"
"13041821238","05","07","00545","0"
"13041821240","05","07","00550","0"
"13041821242","05","07","00555","0"
"13041821244","05","07","00560","0"
"13041821246","05","07","00565","0"
"13041821248","05","07","00570","0"
"13041821250","05","07","00575","0"
"13041821252","05","07","00580","0"
"13041821353","05","07","00585","0"
"13041821352","05","07","00590","0"
"13041821351","05","07","00595","0"
"13041821350","05","07","00600","0"
"13041821348","05","07","00605","0"
"13041821349","05","07","00610","0"
"13041821347","05","07","00615","0"
"13041821346","05","07","00620","0"
"13041821345","05","07","00625","0"
"13041821344","05","07","00630","0"
"13041821343","05","07","00635","0"
"13041821342","05","07","00640","0"
"13041821341","05","07","00645","0"
"13041821340","05","07","00650","0"
"13041821339","05","07","00655","0"
"13041821338","05","07","00660","0"
"13041821336","05","07","00665","0"
"13041821335","05","07","00670","0"
"13041821334","05","07","00675","0"
"13041821333","05","07","00680","0"
"13041821228","05","07","00685","0"
"13041821225","05","07","00690","0"
"13041821223","05","07","00695","0"
"13041820117","05","07","00700","0"
"13041821226","05","07","00705","0"
"13041821222","05","07","00710","0"
"13041820107","05","07","00715","0"
"13041820104","05","07","00720","0"
"13041820109","05","07","00725","0"
"13041820132","05","07","00730","0"
"13041820121","05","07","00735","0"
"13041820120","05","07","00740","0"
"13041820122","05","07","00745","0"
"13041820133","05","07","00750","0"
"13041820103","05","07","00755","0"
"13041820126","05","07","00760","0"
"13041820127","05","07","00765","0"
"13041820125","05","07","00770","0"
"13041820136","05","07","00775","0"
"13041821209","05","07","00780","0"
"13041820130","05","07","00785","0"
"13041821068","05","07","00790","0"
"13041821208","05","07","00795","0"
"13041821030","05","07","00800","0"
"13041821026","05","07","00805","0"
"13041821035","05","07","00810","0"
"13041820150","05","07","00815","0"
"13041821032","05","07","00820","0"
"13041821033","05","07","00825","0"
"13041821036","05","07","00830","0"
"13041821028","05","07","00835","0"
"13041821034","05","07","00840","0"
"13041820153","05","07","00845","0"
"13041821214","05","07","00850","0"
"13041821213","05","07","00855","0"
"13041821037","05","07","00860","0"
"13041821038","05","07","00865","0"
"13041821027","05","07","00870","0"
"13041821025","05","07","00875","0"
"13041821183","05","08","00005","0"
"13041821119","05","08","00010","0"
"13041821120","05","08","00015","0"
"13041821118","05","08","00020","0"
"13041820271","05","08","00025","0"
"13041821117","05","08","00030","0"
"13041820269","05","08","00035","0"
"13041820268","05","08","00040","0"
"13041821116","05","08","00045","0"
"13041820267","05","08","00050","0"
"13041820266","05","08","00055","0"
"13041820265","05","08","00060","0"
"13041821115","05","08","00065","0"
"13041821122","05","08","00070","0"
"13041820279","05","08","00075","0"
"13041820264","05","08","00080","0"
"13041821121","05","08","00085","0"
"13041821149","05","08","00090","0"
"13041821231","05","08","00095","0"
"13041820259","05","08","00100","0"
"13041820260","05","08","00105","0"
"13041820263","05","08","00110","0"
"13041821148","05","08","00115","0"
"13041821216","05","08","00120","0"
"13041821146","05","08","00125","0"
"13041821147","05","08","00130","0"
"13041820261","05","08","00135","0"
"13041821114","05","08","00140","0"
"13041820262","05","08","00145","0"
"13041821145","05","08","00150","0"
"13041821143","05","08","00155","0"
"13041821144","05","08","00160","0"
"13041821227","05","08","00165","0"
"13041821151","05","08","00170","0"
"13041821150","05","08","00175","0"
"13041821185","05","08","00180","0"
"13041821186","05","08","00185","0"
"13041821187","05","08","00190","0"
"13041821188","05","08","00195","0"
"13041821189","05","08","00200","0"
"13041821190","05","08","00205","0"
"13041821191","05","08","00210","0"
"13041821192","05","08","00215","0"
"13041821193","05","08","00220","0"
"13041821194","05","08","00225","0"
"13041821181","05","08","00230","0"
"13041821195","05","08","00235","0"
"13041821196","05","08","00240","0"
"13041821197","05","08","00245","0"
"13041821198","05","08","00250","0"
"13041821215","05","08","00255","0"
"13041821199","05","08","00260","0"
"13041821182","05","08","00265","0"
"13041821200","05","08","00270","0"
"13041820255","05","08","00275","0"
"13041821184","05","08","00280","0"
"13041821201","05","08","00285","0"
"13041821202","05","08","00290","0"
"13041821060","05","08","00295","0"
"13041821061","05","08","00300","0"
"13041821046","05","08","00305","0"
"13041821045","05","08","00310","0"
"13041821047","05","08","00315","0"
"13041821048","05","08","00320","0"
"13041821049","05","08","00325","0"
"13041821053","05","08","00330","0"
"13041821054","05","08","00335","0"
"13041821055","05","08","00340","0"
"13041820251","05","08","00345","0"
"13041820249","05","08","00350","0"
"13041821233","05","08","00355","0"
"13041820250","05","08","00360","0"
"13041820239","05","08","00365","0"
"13041821159","05","08","00370","0"
"13041821158","05","08","00375","0"
"13041821157","05","08","00380","0"
"13041820242","05","08","00385","0"
"13041821156","05","08","00390","0"
"13041821155","05","08","00395","0"
"13041820244","05","08","00400","0"
"13041820245","05","08","00405","0"
"13041821154","05","08","00410","0"
"13041821153","05","08","00415","0"
"13041821142","05","08","00420","0"
"13041821152","05","08","00425","0"
"13041820230","05","08","00430","0"
"13041821169","05","08","00435","0"
"13041821168","05","08","00440","0"
"13041821167","05","08","00445","0"
"13041821166","05","08","00450","0"
"13041821687","05","08","00455","0"
"13041821686","05","08","00460","0"
"13041820243","05","08","00465","0"
"13041821165","05","08","00470","0"
"13041821164","05","08","00475","0"
"13041820237","05","08","00480","0"
"13041821163","05","08","00485","0"
"13041820236","05","08","00490","0"
"13041820235","05","08","00495","0"
"13041821162","05","08","00500","0"
"13041821161","05","08","00505","0"
"13041821160","05","08","00510","0"
"13041820252","05","08","00515","0"
"13041821059","05","08","00520","0"
"13041820220","05","08","00525","0"
"13041821057","05","08","00530","0"
"13041820221","05","08","00535","0"
"13041820190","05","08","00540","0"
"13041820192","05","08","00545","0"
"13041820197","05","08","00550","0"
"13041820196","05","08","00555","0"
"13041821179","05","08","00560","0"
"13041821178","05","08","00565","0"
"13041821177","05","08","00570","0"
"13041821176","05","08","00575","0"
"13041821175","05","08","00580","0"
"13041820194","05","08","00585","0"
"13041820195","05","08","00590","0"
"13041821174","05","08","00595","0"
"13041821173","05","08","00600","0"
"13041821172","05","08","00605","0"
"13041821170","05","08","00610","0"
"13041821141","05","08","00615","0"
"13041821255","05","08","00620","0"
"13041820166","05","08","00625","0"
"13041821139","05","08","00630","0"
"13041821138","05","08","00635","0"
"13041821140","05","08","00640","0"
"13041820212","05","08","00645","0"
"13041820213","05","08","00650","0"
"13041821137","05","08","00655","0"
"13041821136","05","08","00660","0"
"13041821135","05","08","00665","0"
"13041821134","05","08","00670","0"
"13041821133","05","08","00675","0"
"13041821131","05","08","00680","0"
"13041821132","05","08","00685","0"
"13041821130","05","08","00690","0"
"13041821129","05","08","00695","0"
"13041821128","05","08","00700","0"
"13041821127","05","08","00705","0"
"13041820214","05","08","00710","0"
"13041821126","05","08","00715","0"
"13041821474","05","08","00720","0"
"13041821020","05","08","00725","0"
"13041821019","05","08","00730","0"
"13041821125","05","08","00735","0"
"13041821124","05","08","00740","0"
"13041821123","05","08","00745","0"
"13041821111","05","08","00750","0"
"13041821112","05","08","00755","0"
"13041820183","05","08","00760","0"
"13041821113","05","08","00765","0"
"13041821110","05","08","00770","0"
"13041820184","05","08","00775","0"
"13041821109","05","08","00780","0"
"13041821108","05","08","00785","0"
"13041821107","05","08","00790","0"
"13041821106","05","08","00795","0"
"13041821021","05","08","00800","0"
"13041821105","05","08","00805","0"
"13041821104","05","08","00810","0"
"13041821103","05","08","00815","0"
"13041821102","05","08","00820","0"
"13041821101","05","08","00825","0"
"13041821100","05","08","00830","0"
"13041820178","05","08","00835","0"
"13041820181","05","08","00840","0"
"13041821099","05","08","00845","0"
"13041821098","05","08","00850","0"
"13041821097","05","08","00855","0"
"13041821683","05","09","00005","0"
"13041821096","05","09","00010","0"
"13041821095","05","09","00015","0"
"13041821094","05","09","00020","0"
"13041821093","05","09","00025","0"
"13041821681","05","09","00030","0"
"13041821253","05","09","00035","0"
"13041821092","05","09","00040","0"
"13041821221","05","09","00045","0"
"13041821091","05","09","00050","0"
"13041820177","05","09","00055","0"
"13041821090","05","09","00060","0"
"13041821089","05","09","00065","0"
"13041821088","05","09","00070","0"
"13041821087","05","09","00075","0"
"13041821029","05","09","00080","0"
"13041821086","05","09","00085","0"
"13041821085","05","09","00090","0"
"13041821084","05","09","00095","0"
"13041821062","05","09","00100","0"
"13041821082","05","09","00105","0"
"13041820191","05","09","00110","0"
"13041820172","05","09","00115","0"
"13041821083","05","09","00120","0"
"13041821081","05","09","00125","0"
"13041821080","05","09","00130","0"
"13041821079","05","09","00135","0"
"13041821078","05","09","00140","0"
"13041820173","05","09","00145","0"
"13041821076","05","09","00150","0"
"13041821077","05","09","00155","0"
"13041821075","05","09","00160","0"
"13041821074","05","09","00165","0"
"13041821073","05","09","00170","0"
"13041820169","05","09","00175","0"
"13041820170","05","09","00180","0"
"13041820171","05","09","00185","0"
"13041821684","05","09","00190","0"
"13041820182","05","09","00195","0"
"13041821058","05","09","00200","0"
"13041820188","05","09","00205","0"
"13041820189","05","09","00210","0"
"13041820186","05","09","00215","0"
"13041821072","05","09","00220","0"
"13041820193","05","09","00225","0"
"13041821071","05","09","00230","0"
"13041821070","05","09","00235","0"
"13041821010","05","09","00240","0"
"13041821008","05","09","00245","0"
"13041820185","05","09","00250","0"
"13041821180","05","09","00255","0"
"13041821067","05","09","00260","0"
"13041821066","05","09","00265","0"
"13041820168","05","09","00270","0"
"13041821065","05","09","00275","0"
"13041820167","05","09","00280","0"
"13041820162","05","09","00285","0"
"13041820187","05","09","00290","0"
"13041820211","05","09","00295","0"
"13041821007","05","09","00300","0"
"13041820134","05","09","00305","0"
"13041821056","05","09","00310","0"
"13041821063","05","09","00315","0"
"13041821064","05","09","00320","0"
"13041820852","05","09","00325","0"
"13041820851","05","09","00330","0"
"13041820850","05","09","00335","0"
"13041820856","05","09","00340","0"
"13041820857","05","09","00345","0"
"13041821004","05","09","00350","0"
"13041821003","05","09","00355","0"
"13041821002","05","09","00360","0"
"13041821001","05","09","00365","0"
"13041821005","05","09","00370","0"
"13041821000","05","09","00375","0"
"13041820161","05","09","00380","0"
"13041820160","05","09","00385","0"
"13041820156","05","09","00390","0"
"13041820154","05","09","00395","0"
"13041820157","05","09","00400","0"
"13041821455","05","09","00405","0"
"13041820155","05","09","00410","0"
"13041820135","05","09","00415","0"
"13041821447","05","09","00420","0"
"13041821449","05","09","00425","0"
"13041821451","05","09","00430","0"
"13041821453","05","09","00435","0"
"13041821454","05","09","00440","0"
"13041821452","05","09","00445","0"
"13041821450","05","09","00450","0"
"13041821448","05","09","00455","0"
"13041821446","05","09","00460","0"
"13041820147","05","09","00465","0"
"13041820146","05","09","00470","0"
"13041820145","05","09","00475","0"
"13041820144","05","09","00480","0"
"13041820142","05","09","00485","0"
"13041820139","05","09","00490","0"
"13041820138","05","09","00495","0"
"13041820140","05","09","00500","0"
"13041820149","05","09","00505","0"
"13041821044","05","09","00510","0"
"13041820151","05","09","00515","0"
"13041820141","05","09","00520","0"
"13041821212","05","09","00525","0"
"13041822003","05","09","00530","0"
"13041820148","05","09","00535","0"
"13041822001","05","09","00540","0"
"13041822000","05","09","00545","0"
"13041821996","05","09","00550","0"
"13041821995","05","09","00555","0"
"13041821994","05","09","00560","0"
"13041821993","05","09","00565","0"
"13041821992","05","09","00570","0"
"13041821991","05","09","00575","0"
"13041821990","05","09","00580","0"
"13041821887","05","09","00585","0"
"13041821879","05","09","00590","0"
"13041821881","05","09","00595","0"
"13041821880","05","09","00600","0"
"13041821882","05","09","00605","0"
"13041821883","05","09","00610","0"
"13041822060","05","09","00615","0"
"13041821885","05","09","00620","0"
"13041821886","05","09","00625","0"
"13041822066","05","09","00630","0"
"13041822064","05","09","00635","0"
"13041822063","05","09","00640","0"
"13041822062","05","09","00645","0"
"13041822061","05","09","00650","0"
"13041822068","05","09","00655","0"
"13041822059","05","09","00660","0"
"13041822058","05","09","00665","0"
"13041822057","05","09","00670","0"
"13041821873","05","09","00675","0"
"13041821874","05","09","00680","0"
"13041821875","05","09","00685","0"
"13041821876","05","09","00690","0"
"13041821877","05","09","00695","0"
"13041821878","05","09","00700","0"
"13041821857","05","09","00705","0"
"13041821856","05","09","00710","0"
"13041822070","05","09","00715","0"
"13041821871","05","09","00720","0"
"13041821872","05","09","00725","0"
"13041822056","05","09","00730","0"
"13041822069","05","09","00735","0"
"13041822071","05","09","00740","0"
"13041822072","05","09","00745","0"
"13041822074","05","09","00750","0"
"13041822076","05","09","00755","0"
"13041822077","05","09","00760","0"
"13041822073","05","09","00765","0"
"13041822075","05","09","00770","0"
"13041821869","05","09","00775","0"
"13041821868","05","09","00780","0"
"13041821867","05","09","00785","0"
"13041821865","05","09","00790","0"
"13041821864","05","09","00795","0"
"13041821863","05","09","00800","0"
"13041821861","05","09","00805","0"
"13041821860","05","09","00810","0"
"13041821859","05","09","00815","0"
"13041821858","05","09","00820","0"
