"dbo","dot_moi","so_moi","stt_moi","dm_capbu"
"13132163963","04","23","02950","0"
"13132163962","04","23","03000","0"
"13132163961","04","23","03050","0"
"13132163960","04","23","03100","0"
"13132163959","04","23","03150","0"
"13132163958","04","23","03200","0"
"13132163957","04","23","03250","0"
"13132163956","04","23","03300","0"
"13132163955","04","23","03350","0"
"13132163945","04","23","03400","0"
"13132163946","04","23","03450","0"
"13132163947","04","23","03500","0"
"13132163949","04","23","03550","0"
"13132163950","04","23","03600","0"
"13132163951","04","23","03650","0"
"13132163942","04","23","03700","0"
"13132163941","04","23","03750","0"
"13132163940","04","23","03800","0"
"13132163939","04","23","03850","0"
"13132163938","04","23","03900","0"
"13132163937","04","23","03950","0"
"13132163936","04","23","04000","0"
"13132163935","04","23","04050","0"
"13132163934","04","23","04100","0"
"13132163933","04","23","04150","0"
"13132163931","04","23","04200","0"
"13132163930","04","23","04250","0"
"13132163929","04","23","04300","0"
"13132163928","04","23","04350","0"
"13132163927","04","23","04400","0"
"13132163926","04","23","04450","0"
"13132163890","04","23","04500","0"
"13132163891","04","23","04550","0"
"13132163892","04","23","04600","0"
"13132163896","04","23","04650","0"
"13132163894","04","23","04700","0"
"13132163919","04","23","04750","0"
"13132163920","04","23","04800","0"
"13132163921","04","23","04850","0"
"13132163918","04","23","04900","0"
"13132163917","04","23","04950","0"
"13132163916","04","23","05000","0"
"13132163915","04","23","05050","0"
"13132163914","04","23","05100","0"
"13132163925","04","23","05150","0"
"13132163913","04","23","05200","0"
"13132163911","04","23","05250","0"
"13132163910","04","23","05300","0"
"13132163909","04","23","05350","0"
"13132163908","04","23","05400","0"
"13132163907","04","23","05450","0"
"13132163906","04","23","05500","0"
"13132163904","04","23","05550","0"
"13132163905","04","23","05600","0"
"13132163903","04","23","05650","0"
"13132163902","04","23","05700","0"
"13132163901","04","23","05750","0"
"13132163900","04","23","05800","0"
"13132160292","04","24","00050","0"
"13132160296","04","24","00100","0"
"13132160297","04","24","00150","0"
"13132160298","04","24","00200","0"
"13132160299","04","24","00250","0"
"13132160311","04","24","00300","0"
"13132160312","04","24","00350","0"
"13132160313","04","24","00400","0"
"13132160314","04","24","00450","0"
"13132160317","04","24","00500","0"
"13132160316","04","24","00550","0"
"13132160318","04","24","00600","0"
"13132160320","04","24","00650","0"
"13132160322","04","24","00700","0"
"13132160324","04","24","00750","0"
"13132160387","04","24","00800","0"
"13132160386","04","24","00850","0"
"13132160385","04","24","00900","0"
"13132160384","04","24","00950","0"
"13132160383","04","24","01000","0"
"13132160347","04","24","01050","0"
"13132160345","04","24","01100","0"
"13132160342","04","24","01150","0"
"13132160341","04","24","01200","0"
"13132160340","04","24","01250","0"
"13132160339","04","24","01300","0"
"13132160338","04","24","01350","0"
"13132160336","04","24","01400","0"
"13132160335","04","24","01450","0"
"13132160283","04","24","01500","0"
"13132160286","04","24","01550","0"
"13132160294","04","24","01600","0"
"13132160295","04","24","01650","0"
"13132160300","04","24","01700","0"
"13132160301","04","24","01750","0"
"13132160307","04","24","01800","0"
"13132160304","04","24","01850","0"
"13132160303","04","24","01900","0"
"13132160310","04","24","01950","0"
"13132160327","04","24","02000","0"
"13132160334","04","24","02050","0"
"13132160333","04","24","02100","0"
"13132160332","04","24","02150","0"
"13132160331","04","24","02200","0"
"13132160329","04","24","02250","0"
"13132160309","04","24","02300","0"
"13132160328","04","24","02350","0"
"13132160412","04","24","02400","0"
"13132160411","04","24","02450","0"
"13132160410","04","24","02500","0"
"13132160409","04","24","02550","0"
"13132160408","04","24","02600","0"
"13132160407","04","24","02650","0"
"13132160405","04","24","02700","0"
"13132160404","04","24","02750","0"
"13132160403","04","24","02800","0"
"13132160388","04","24","02850","0"
"13132160390","04","24","02900","0"
"13132160392","04","24","02950","0"
"13132160393","04","24","03000","0"
"13132160394","04","24","03050","0"
"13132160395","04","24","03100","0"
"13132160396","04","24","03150","0"
"13132160397","04","24","03200","0"
"13132160398","04","24","03250","0"
"13132165045","04","24","03300","0"
"13132165072","04","24","03350","0"
"13132165070","04","24","03400","0"
"13132165068","04","24","03450","0"
"13132165065","04","24","03500","0"
"13132165057","04","24","03550","0"
"13132164837","04","24","03600","0"
"13132165060","04","24","03650","0"
"13132165061","04","24","03700","0"
"13132164834","04","24","03750","0"
"13132165040","04","24","03800","0"
"13132165047","04","24","03850","0"
"13132165049","04","24","03900","0"
"13132165046","04","24","03950","0"
"13132165048","04","24","04000","0"
"13132165044","04","24","04050","0"
"13132165042","04","24","04100","0"
"13132165039","04","24","04150","0"
"13132165038","04","24","04200","0"
"13132165034","04","24","04250","0"
"13132165033","04","24","04300","0"
"13132165032","04","24","04350","0"
"13132165031","04","24","04400","0"
"13132164839","04","24","04450","0"
"13132164842","04","24","04500","0"
"13132164843","04","24","04550","0"
"13132164844","04","24","04600","0"
"13132164845","04","24","04650","0"
"13132164846","04","24","04700","0"
"13132164847","04","24","04750","0"
"13132164870","04","24","04800","0"
"13132164871","04","24","04850","0"
"13132164872","04","24","04900","0"
"13132164875","04","24","04950","0"
"13132164876","04","24","05000","0"
"13132164879","04","24","05050","0"
"13132164880","04","24","05100","0"
"13132164881","04","24","05150","0"
"13132164882","04","24","05200","0"
"13132164887","04","24","05250","0"
"13132164888","04","24","05300","0"
"13132164889","04","24","05350","0"
"13132164890","04","24","05400","0"
"13132164891","04","24","05450","0"
"13132164892","04","24","05500","0"
"13132164895","04","24","05550","0"
"13132164896","04","24","05600","0"
"13132164898","04","24","05650","0"
"13132164899","04","24","05700","0"
"13132164900","04","24","05750","0"
"13132164901","04","24","05800","0"
"13132164902","04","24","05850","0"
"13132164903","04","24","05900","0"
"13132164904","04","24","05950","0"
"13132164911","04","24","06000","0"
"13132164905","04","24","06050","0"
"13132164906","04","24","06100","0"
"13132164907","04","24","06150","0"
"13132164908","04","24","06200","0"
"13132164910","04","24","06250","0"
"13132164927","04","25","00050","0"
"13132164926","04","25","00100","0"
"13132164925","04","25","00150","0"
"13132164924","04","25","00200","0"
"13132164923","04","25","00250","0"
"13132164922","04","25","00300","0"
"13132164921","04","25","00350","0"
"13132164928","04","25","00400","0"
"13132164930","04","25","00450","0"
"13132164931","04","25","00500","0"
"13132164932","04","25","00550","0"
"13132164933","04","25","00600","0"
"13132160089","04","25","00650","0"
"13132160090","04","25","00700","0"
"13132160091","04","25","00750","0"
"13132160093","04","25","00800","0"
"13132164170","04","25","00850","0"
"13132160096","04","25","00900","0"
"13132164167","04","25","00950","0"
"13132164166","04","25","01000","0"
"13132164165","04","25","01050","0"
"13132164163","04","25","01100","0"
"13132164162","04","25","01150","0"
"13132164161","04","25","01200","0"
"13132164275","04","25","01250","0"
"13132164273","04","25","01300","0"
"13132164271","04","25","01350","0"
"13132164270","04","25","01400","0"
"13132164269","04","25","01450","0"
"13132164268","04","25","01500","0"
"13132164267","04","25","01550","0"
"13132164272","04","25","01600","0"
"13132164266","04","25","01650","0"
"13132164265","04","25","01700","0"
"13132164264","04","25","01750","0"
"13132164262","04","25","01800","0"
"13132164261","04","25","01850","0"
"13132164260","04","25","01900","0"
"13132164259","04","25","01950","0"
"13132164246","04","25","02000","0"
"13132164258","04","25","02050","0"
"13132164256","04","25","02100","0"
"13132164255","04","25","02150","0"
"13132164254","04","25","02200","0"
"13132164253","04","25","02250","0"
"13132164251","04","25","02300","0"
"13132164250","04","25","02350","0"
"13132164247","04","25","02400","0"
"13132164249","04","25","02450","0"
"13132164248","04","25","02500","0"
"13132164244","04","25","02550","0"
"13132164245","04","25","02600","0"
"13132164241","04","25","02650","0"
"13132164240","04","25","02700","0"
"13132164239","04","25","02750","0"
"13132164238","04","25","02800","0"
"13132164237","04","25","02850","0"
"13132164263","04","25","02900","0"
"13132164235","04","25","02950","0"
"13132164234","04","25","03000","0"
"13132164233","04","25","03050","0"
"13132164232","04","25","03100","0"
"13132164231","04","25","03150","0"
"13132164229","04","25","03200","0"
"13132164230","04","25","03250","0"
"13132164228","04","25","03300","0"
"13132164227","04","25","03350","0"
"13132164226","04","25","03400","0"
"13132164225","04","25","03450","0"
"13132164220","04","25","03500","0"
"13132164224","04","25","03550","0"
"13132164223","04","25","03600","0"
"13132164222","04","25","03650","0"
"13132164221","04","25","03700","0"
"13132164219","04","25","03750","0"
"13132164205","04","25","03800","0"
"13132164215","04","25","03850","0"
"13132164214","04","25","03900","0"
"13132164213","04","25","03950","0"
"13132164212","04","25","04000","0"
"13132164210","04","25","04050","0"
"13132164209","04","25","04100","0"
"13132164208","04","25","04150","0"
"13132164207","04","25","04200","0"
"13132164216","04","25","04250","0"
"13132164204","04","25","04300","0"
"13132164203","04","25","04350","0"
"13132164202","04","25","04400","0"
"13132164201","04","25","04450","0"
"13132164199","04","25","04500","0"
"13132164200","04","25","04550","0"
"13132164339","04","25","04600","0"
"13132164338","04","25","04650","0"
"13132164337","04","25","04700","0"
"13132164336","04","25","04750","0"
"13132164335","04","25","04800","0"
"13132164334","04","25","04850","0"
"13132164333","04","25","04900","0"
"13132164331","04","25","04950","0"
"13132164330","04","25","05000","0"
"13132164329","04","25","05050","0"
"13132164327","04","25","05100","0"
"13132164326","04","25","05150","0"
"13132164325","04","25","05200","0"
"13132164323","04","25","05250","0"
"13132164322","04","25","05300","0"
"13132164321","04","25","05350","0"
"13132164320","04","25","05400","0"
"13132164319","04","25","05450","0"
"13132164314","04","25","05500","0"
"13132164315","04","25","05550","0"
"13132164313","04","25","05600","0"
"13132164312","04","25","05650","0"
"13132164310","04","25","05700","0"
"13132164305","04","25","05750","0"
"13132164304","04","25","05800","0"
"13132164306","04","25","05850","0"
"13132164307","04","25","05900","0"
"13132164303","04","25","05950","0"
"13132164302","04","25","06000","0"
"13132164300","04","25","06050","0"
"13132164299","04","25","06100","0"
"13132164298","04","25","06150","0"
"13132164297","04","25","06200","0"
"13132164296","04","25","06250","0"
"13132164295","04","25","06300","0"
"13132164293","04","25","06350","0"
"13132164292","04","25","06400","0"
"13132164291","04","25","06450","0"
"13132164290","04","25","06500","0"
"13132160104","04","26","00050","0"
"13132160105","04","26","00100","0"
"13132160106","04","26","00150","0"
"13132160107","04","26","00200","0"
"13132160108","04","26","00250","0"
"13132160109","04","26","00300","0"
"13132160110","04","26","00350","0"
"13132160111","04","26","00400","0"
"13132160112","04","26","00450","0"
"13132160113","04","26","00500","0"
"13132160114","04","26","00550","0"
"13132166000","04","26","00600","0"
"13132166001","04","26","00650","0"
"13132166004","04","26","00700","0"
"13132166006","04","26","00750","0"
"13132166007","04","26","00800","0"
"13132166008","04","26","00850","0"
"13132166012","04","26","00900","0"
"13132165992","04","26","00950","0"
"13132165991","04","26","01000","0"
"13132165994","04","26","01050","0"
"13132165995","04","26","01100","0"
"13132166013","04","26","01150","0"
"13132166014","04","26","01200","0"
"13132166015","04","26","01250","0"
"13132166036","04","26","01300","0"
"13132166037","04","26","01350","0"
"13132166016","04","26","01400","0"
"13132166038","04","26","01450","0"
"13132166044","04","26","01500","0"
"13132166017","04","26","01550","0"
"13132166032","04","26","01600","0"
"13132166019","04","26","01650","0"
"13132166034","04","26","01700","0"
"13132166020","04","26","01750","0"
"13132166021","04","26","01800","0"
"13132166018","04","26","01850","0"
"13132166022","04","26","01900","0"
"13132166023","04","26","01950","0"
"13132166024","04","26","02000","0"
"13132166025","04","26","02050","0"
"13132166026","04","26","02100","0"
"13132166027","04","26","02150","0"
"13132166033","04","26","02200","0"
"13132166028","04","26","02250","0"
"13132166029","04","26","02300","0"
"13132166030","04","26","02350","0"
"13132166031","04","26","02400","0"
"13132166035","04","26","02450","0"
"13132166039","04","26","02500","0"
"13132166040","04","26","02550","0"
"13132166041","04","26","02600","0"
"13132166043","04","26","02650","0"
"13132166113","04","26","02700","0"
"13132166112","04","26","02750","0"
"13132166114","04","26","02800","0"
"13132166111","04","26","02850","0"
"13132166110","04","26","02900","0"
"13132166109","04","26","02950","0"
"13132166125","04","26","03000","0"
"13132166126","04","26","03050","0"
"13132166108","04","26","03100","0"
"13132166107","04","26","03150","0"
"13132166106","04","26","03200","0"
"13132166105","04","26","03250","0"
"13132166104","04","26","03300","0"
"13132166103","04","26","03350","0"
"13132166102","04","26","03400","0"
"13132166094","04","26","03450","0"
"13132166093","04","26","03500","0"
"13132166092","04","26","03550","0"
"13132164361","04","26","03600","0"
"13132164360","04","26","03650","0"
"13132164369","04","26","03700","0"
"13132164368","04","26","03750","0"
"13132164366","04","26","03800","0"
"13132166091","04","26","03850","0"
"13132166090","04","26","03900","0"
"13132166089","04","26","03950","0"
"13132166088","04","26","04000","0"
"13132166087","04","26","04050","0"
"13132166086","04","26","04100","0"
"13132166085","04","26","04150","0"
"13132166084","04","26","04200","0"
"13132166083","04","26","04250","0"
"13132166082","04","26","04300","0"
"13132166081","04","26","04350","0"
"13132166078","04","26","04400","0"
"13132166077","04","26","04450","0"
"13132166076","04","26","04500","0"
"13132166079","04","26","04550","0"
"13132166101","04","26","04600","0"
"13132166074","04","26","04650","0"
"13132166073","04","26","04700","0"
"13132166072","04","26","04750","0"
"13132166071","04","26","04800","0"
"13132166065","04","26","04850","0"
"13132166075","04","26","04900","0"
"13132166063","04","26","04950","0"
"13132166070","04","26","05000","0"
"13132166069","04","26","05050","0"
"13132166068","04","26","05100","0"
"13132166067","04","26","05150","0"
"13132166066","04","26","05200","0"
"13132164554","04","26","05250","0"
"13132164555","04","26","05300","0"
"13132164556","04","26","05350","0"
"13132164557","04","26","05400","0"
"13132164558","04","26","05450","0"
"13132164516","04","26","05500","0"
"13132166062","04","26","05550","0"
"13132166061","04","26","05600","0"
"13132164521","04","26","05650","0"
"13132164520","04","26","05700","0"
"13132164522","04","26","05750","0"
"13132164518","04","26","05800","0"
"13132164517","04","26","05850","0"
"13132164519","04","27","00050","0"
"13132164515","04","27","00100","0"
"13132164514","04","27","00150","0"
"13132164513","04","27","00200","0"
"13132164512","04","27","00250","0"
"13132164511","04","27","00300","0"
"13132164510","04","27","00350","0"
"13132164541","04","27","00400","0"
"13132164540","04","27","00450","0"
"13132164538","04","27","00500","0"
"13132164536","04","27","00550","0"
"13132164535","04","27","00600","0"
"13132164534","04","27","00650","0"
"13132164533","04","27","00700","0"
"13132164532","04","27","00750","0"
"13132164531","04","27","00800","0"
"13132164530","04","27","00850","0"
"13132164529","04","27","00900","0"
"13132164528","04","27","00950","0"
"13132164527","04","27","01000","0"
"13132164526","04","27","01050","0"
"13132164525","04","27","01100","0"
"13132166060","04","27","01150","0"
"13132166059","04","27","01200","0"
"13132166058","04","27","01250","0"
"13132160117","04","27","01300","0"
"13132160118","04","27","01350","0"
"13132160119","04","27","01400","0"
"13132160120","04","27","01450","0"
"13132160121","04","27","01500","0"
"13132160124","04","27","01550","0"
"13132160125","04","27","01600","0"
"13132160127","04","27","01650","0"
"13132160128","04","27","01700","0"
"13132160129","04","27","01750","0"
"13132160130","04","27","01800","0"
"13132164553","04","27","01850","0"
"13132164548","04","27","01900","0"
"13132164547","04","27","01950","0"
"13132164544","04","27","02000","0"
"13132164509","04","27","02050","0"
"13132164506","04","27","02100","0"
"13132164500","04","27","02150","0"
"13132164499","04","27","02200","0"
"13132164498","04","27","02250","0"
"13132164497","04","27","02300","0"
"13132164496","04","27","02350","0"
"13132164495","04","27","02400","0"
"13132164494","04","27","02450","0"
"13132164491","04","27","02500","0"
"13132164490","04","27","02550","0"
"13132164489","04","27","02600","0"
"13132164488","04","27","02650","0"
"13132164487","04","27","02700","0"
"13132164486","04","27","02750","0"
"13132164485","04","27","02800","0"
"13132164484","04","27","02850","0"
"13132164483","04","27","02900","0"
"13132164482","04","27","02950","0"
"13132164481","04","27","03000","0"
"13132164480","04","27","03050","0"
"13132164478","04","27","03100","0"
"13132164477","04","27","03150","0"
"13132164471","04","27","03200","0"
"13132164470","04","27","03250","0"
"13132164469","04","27","03300","0"
"13132164468","04","27","03350","0"
"13132164467","04","27","03400","0"
"13132164466","04","27","03450","0"
"13132164465","04","27","03500","0"
"13132164464","04","27","03550","0"
"13132164462","04","27","03600","0"
"13132164461","04","27","03650","0"
"13132164460","04","27","03700","0"
"13132164459","04","27","03750","0"
"13132164458","04","27","03800","0"
"13132164457","04","27","03850","0"
"13132164456","04","27","03900","0"
"13132164455","04","27","03950","0"
"13132164454","04","27","04000","0"
"13132164451","04","27","04050","0"
"13132164696","04","27","04100","0"
"13132164695","04","27","04150","0"
"13132164694","04","27","04200","0"
"13132164693","04","27","04250","0"
"13132164692","04","27","04300","0"
"13132164691","04","27","04350","0"
"13132164690","04","27","04400","0"
"13132164689","04","27","04450","0"
"13132164687","04","27","04500","0"
"13132164682","04","27","04550","0"
"13132164681","04","27","04600","0"
"13132164680","04","27","04650","0"
"13132164679","04","27","04700","0"
"13132164678","04","27","04750","0"
"13132164677","04","27","04800","0"
"13132164676","04","27","04850","0"
"13132164675","04","27","04900","0"
"13132164674","04","27","04950","0"
"13132164673","04","27","05000","0"
"13132164672","04","27","05050","0"
"13132164665","04","27","05100","0"
"13132164663","04","27","05150","0"
"13132164664","04","27","05200","0"
"13132164662","04","27","05250","0"
"13132164661","04","27","05300","0"
"13132164660","04","27","05350","0"
"13132164659","04","27","05400","0"
"13132164658","04","27","05450","0"
"13132164655","04","27","05500","0"
"13132164656","04","27","05550","0"
"13132164654","04","27","05600","0"
"13132164649","04","27","05650","0"
"13132164650","04","27","05700","0"
"13132164647","04","27","05750","0"
"13132164646","04","27","05800","0"
"13132164645","04","27","05850","0"
"13132164643","04","27","05900","0"
"13132164642","04","27","05950","0"
"13132164641","04","27","06000","0"
"13132164640","04","27","06050","0"
"13132164639","04","27","06100","0"
"13132164638","04","28","00050","0"
"13132164637","04","28","00100","0"
"13132164635","04","28","00150","0"
"13132164634","04","28","00200","0"
"13132164633","04","28","00250","0"
"13132164611","04","28","00300","0"
"13132164610","04","28","00350","0"
"13132164609","04","28","00400","0"
"13132164608","04","28","00450","0"
"13132164607","04","28","00500","0"
"13132164606","04","28","00550","0"
"13132164601","04","28","00600","0"
"13132164600","04","28","00650","0"
"13132164598","04","28","00700","0"
"13132164596","04","28","00750","0"
"13132164594","04","28","00800","0"
"13132164593","04","28","00850","0"
"13132164592","04","28","00900","0"
"13132164591","04","28","00950","0"
"13132164589","04","28","01000","0"
"13132164588","04","28","01050","0"
"13132164587","04","28","01100","0"
"13132160131","04","28","01150","0"
"13132160132","04","28","01200","0"
"13132160133","04","28","01250","0"
"13132160134","04","28","01300","0"
"13132166665","04","28","01350","0"
"13132166666","04","28","01400","0"
"13132166668","04","28","01450","0"
"13132166669","04","28","01500","0"
"13132166670","04","28","01550","0"
"13132166671","04","28","01600","0"
"13132166673","04","28","01650","0"
"13132166674","04","28","01700","0"
"13132166676","04","28","01750","0"
"13132166677","04","28","01800","0"
"13132166678","04","28","01850","0"
"13132166679","04","28","01900","0"
"13132166681","04","28","01950","0"
"13132166682","04","28","02000","0"
"13132166683","04","28","02050","0"
"13132166684","04","28","02100","0"
"13132166685","04","28","02150","0"
"13132166686","04","28","02200","0"
"13132166687","04","28","02250","0"
"13132166688","04","28","02300","0"
"13132166689","04","28","02350","0"
"13132166690","04","28","02400","0"
"13132166691","04","28","02450","0"
"13132166692","04","28","02500","0"
"13132166693","04","28","02550","0"
"13132166694","04","28","02600","0"
"13132166699","04","28","02650","0"
"13132166709","04","28","02700","0"
"13132166718","04","28","02750","0"
"13132166719","04","28","02800","0"
"13132166726","04","28","02850","0"
"13132166727","04","28","02900","0"
"13132166728","04","28","02950","0"
"13132166710","04","28","03000","0"
"13132166711","04","28","03050","0"
"13132166712","04","28","03100","0"
"13132166713","04","28","03150","0"
"13132166714","04","28","03200","0"
"13132166715","04","28","03250","0"
"13132166716","04","28","03300","0"
"13132166717","04","28","03350","0"
"13132166720","04","28","03400","0"
"13132166721","04","28","03450","0"
"13132166723","04","28","03500","0"
"13132166724","04","28","03550","0"
"13132166725","04","28","03600","0"
"13132166708","04","28","03650","0"
"13132166707","04","28","03700","0"
"13132166706","04","28","03750","0"
"13132166705","04","28","03800","0"
"13132166704","04","28","03850","0"
"13132166703","04","28","03900","0"
"13132166702","04","28","03950","0"
"13132166701","04","28","04000","0"
"13132166700","04","28","04050","0"
"13132166695","04","28","04100","0"
"13132166630","04","28","04150","0"
"13132166631","04","28","04200","0"
"13132166632","04","28","04250","0"
"13132166633","04","28","04300","0"
"13132166634","04","28","04350","0"
"13132166636","04","28","04400","0"
"13132166638","04","28","04450","0"
"13132166639","04","28","04500","0"
"13132166640","04","28","04550","0"
"13132166641","04","28","04600","0"
"13132166642","04","28","04650","0"
"13132166643","04","28","04700","0"
"13132166644","04","28","04750","0"
"13132166645","04","28","04800","0"
"13132166646","04","28","04850","0"
"13132166649","04","28","04900","0"
"13132166650","04","28","04950","0"
"13132166651","04","28","05000","0"
"13132166652","04","28","05050","0"
"13132166653","04","28","05100","0"
"13132166654","04","28","05150","0"
"13132166655","04","28","05200","0"
"13132166656","04","28","05250","0"
"13132166658","04","28","05300","0"
"13132166659","04","28","05350","0"
"13132166660","04","28","05400","0"
"13132166661","04","28","05450","0"
"13132166662","04","28","05500","0"
"13132166664","04","28","05550","0"
"13132166663","04","28","05600","0"
"13132166735","04","28","05650","0"
"13132166736","04","28","05700","0"
"13132166737","04","28","05750","0"
"13132166738","04","28","05800","0"
"13132166739","04","28","05850","0"
"13132166929","04","28","05900","0"
"13132166928","04","28","05950","0"
"13132166927","04","28","06000","0"
"13132166926","04","28","06050","0"
"13132166925","04","28","06100","0"
"13132166924","04","28","06150","0"
"13132166923","04","28","06200","0"
"13132166921","04","29","00050","0"
"13132166920","04","29","00100","0"
"13132166914","04","29","00150","0"
"13132166918","04","29","00200","0"
"13132166915","04","29","00250","0"
"13132166913","04","29","00300","0"
"13132166912","04","29","00350","0"
"13132166911","04","29","00400","0"
"13132166910","04","29","00450","0"
"13132166909","04","29","00500","0"
"13132166906","04","29","00550","0"
"13132166905","04","29","00600","0"
"13132166904","04","29","00650","0"
"13132166903","04","29","00700","0"
"13132166902","04","29","00750","0"
"13132166901","04","29","00800","0"
"13132166900","04","29","00850","0"
"13132166899","04","29","00900","0"
"13132166898","04","29","00950","0"
"13132166897","04","29","01000","0"
"13132166896","04","29","01050","0"
"13132166895","04","29","01100","0"
"13132166894","04","29","01150","0"
"13132166893","04","29","01200","0"
"13132166892","04","29","01250","0"
"13132166891","04","29","01300","0"
"13132166890","04","29","01350","0"
"13132166889","04","29","01400","0"
"13132166883","04","29","01450","0"
"13132166882","04","29","01500","0"
"13132166746","04","29","01550","0"
"13132166878","04","29","01600","0"
"13132166877","04","29","01650","0"
"13132166876","04","29","01700","0"
"13132166875","04","29","01750","0"
"13132166874","04","29","01800","0"
"13132166873","04","29","01850","0"
"13132166872","04","29","01900","0"
"13132166871","04","29","01950","0"
"13132166870","04","29","02000","0"
"13132166868","04","29","02050","0"
"13132166867","04","29","02100","0"
"13132166865","04","29","02150","0"
"13132166864","04","29","02200","0"
"13132166863","04","29","02250","0"
"13132166862","04","29","02300","0"
"13132166861","04","29","02350","0"
"13132166860","04","29","02400","0"
"13132166859","04","29","02450","0"
"13132166858","04","29","02500","0"
"13132166857","04","29","02550","0"
"13132166856","04","29","02600","0"
"13132166855","04","29","02650","0"
"13132166854","04","29","02700","0"
"13132166853","04","29","02750","0"
"13132166852","04","29","02800","0"
"13132166851","04","29","02850","0"
"13132166850","04","29","02900","0"
"13132166749","04","29","02950","0"
"13132166750","04","29","03000","0"
"13132166751","04","29","03050","0"
"13132166752","04","29","03100","0"
"13132166753","04","29","03150","0"
"13132166754","04","29","03200","0"
"13132166755","04","29","03250","0"
"13132166775","04","29","03300","0"
"13132166757","04","29","03350","0"
"13132166758","04","29","03400","0"
"13132166759","04","29","03450","0"
"13132166760","04","29","03500","0"
"13132166761","04","29","03550","0"
"13132166762","04","29","03600","0"
"13132166763","04","29","03650","0"
"13132166765","04","29","03700","0"
"13132166766","04","29","03750","0"
"13132166767","04","29","03800","0"
"13132166768","04","29","03850","0"
"13132166769","04","29","03900","0"
"13132166770","04","29","03950","0"
"13132166771","04","29","04000","0"
"13132166772","04","29","04050","0"
"13132166773","04","29","04100","0"
"13132166774","04","29","04150","0"
"13132166756","04","29","04200","0"
"13132166776","04","29","04250","0"
"13132166777","04","29","04300","0"
"13132166778","04","29","04350","0"
"13132166780","04","29","04400","0"
"13132166779","04","29","04450","0"
"13132166781","04","29","04500","0"
"13132166805","04","29","04550","0"
"13132166787","04","29","04600","0"
"13132166782","04","29","04650","0"
"13132166783","04","29","04700","0"
"13132166784","04","29","04750","0"
"13132166785","04","29","04800","0"
"13132166786","04","29","04850","0"
"13132166797","04","29","04900","0"
"13132166798","04","29","04950","0"
"13132166799","04","29","05000","0"
"13132166801","04","29","05050","0"
"13132166802","04","29","05100","0"
"13132166803","04","29","05150","0"
"13132166804","04","29","05200","0"
"13132166788","04","29","05250","0"
"13132166806","04","29","05300","0"
"13132166807","04","29","05350","0"
"13132166808","04","29","05400","0"
"13132166809","04","29","05450","0"
"13132166810","04","29","05500","0"
"13132166811","04","29","05550","0"
"13132166812","04","29","05600","0"
"13132166813","04","29","05650","0"
"13132166814","04","29","05700","0"
"13132166815","04","29","05750","0"
"13132166816","04","29","05800","0"
"13132166817","04","29","05850","0"
"13132166818","04","29","05900","0"
"13132166821","04","29","05950","0"
"13132166820","04","29","06000","0"
"13132166822","04","29","06050","0"
"13132166823","04","29","06100","0"
"13132166824","04","29","06150","0"
"13132166825","04","29","06200","0"
"13132166826","04","29","06250","0"
"13132117150","05","16","00050","0"
"13132117156","05","16","00100","0"
"13132117157","05","16","00150","0"
"13132117158","05","16","00200","0"
"13132117155","05","16","00250","0"
"13132117159","05","16","00300","0"
"13132117161","05","16","00350","0"
"13132117162","05","16","00400","0"
"13132117170","05","16","00450","0"
"13132117163","05","16","00500","0"
"13132117164","05","16","00550","0"
"13132117180","05","16","00600","0"
"13132117182","05","16","00650","0"
"13132117168","05","16","00700","0"
"13132117169","05","16","00750","0"
"13132117174","05","16","00800","0"
"13132117171","05","16","00850","0"
"13132117172","05","16","00900","0"
"13132117167","05","16","00950","0"
"13132117185","05","16","01000","0"
"13132117186","05","16","01050","0"
"13132117187","05","16","01100","0"
"13132117188","05","16","01150","0"
"13132117189","05","16","01200","0"
"13132117176","05","16","01250","0"
"13132117178","05","16","01300","0"
"13132117068","05","16","01350","0"
"13132117066","05","16","01400","0"
"13132117122","05","16","01450","0"
"13132117121","05","16","01500","0"
"13132117192","05","16","01550","0"
"13132117184","05","16","01600","0"
"13132117060","05","16","01650","0"
"13132117194","05","16","01700","0"
"13132117117","05","16","01750","0"
"13132117056","05","16","01800","0"
"13132116194","05","16","01850","0"
"13132116178","05","16","01900","0"
"13132116192","05","16","01950","0"
"13132116191","05","16","02000","0"
"13132116187","05","16","02050","0"
"13132116185","05","16","02100","0"
"13132116183","05","16","02150","0"
"13132116181","05","16","02200","0"
"13132116186","05","16","02250","0"
"13132116184","05","16","02300","0"
"13132116162","05","16","02350","0"
"13132116179","05","16","02400","0"
"13132116177","05","16","02450","0"
"13132116158","05","16","02500","0"
"13132116175","05","16","02550","0"
"13132116174","05","16","02600","0"
"13132116182","05","16","02650","0"
"13132116173","05","16","02700","0"
"13132116172","05","16","02750","0"
"13132116283","05","16","02800","0"
"13132116281","05","16","02850","0"
"13132116234","05","16","02900","0"
"13132116236","05","16","02950","0"
"13132116237","05","16","03000","0"
"13132116238","05","16","03050","0"
"13132116239","05","16","03100","0"
"13132116145","05","16","03150","0"
"13132116171","05","16","03200","0"
"13132116169","05","16","03250","0"
"13132116166","05","16","03300","0"
"13132116164","05","16","03350","0"
"13132116165","05","16","03400","0"
"13132116163","05","16","03450","0"
"13132116161","05","16","03500","0"
"13132116227","05","16","03550","0"
"13132089861","05","16","03600","0"
